id,visitors
air_465bddfed3353b23_2017-05-05,37.744
air_465bddfed3353b23_2017-05-06,37.884
air_465bddfed3353b23_2017-05-07,29.317
air_465bddfed3353b23_2017-05-08,24.500
air_465bddfed3353b23_2017-05-09,26.073
air_465bddfed3353b23_2017-05-10,27.683
air_465bddfed3353b23_2017-05-11,28.667
air_465bddfed3353b23_2017-05-12,37.744
air_465bddfed3353b23_2017-05-13,37.884
air_465bddfed3353b23_2017-05-14,29.317
air_465bddfed3353b23_2017-05-15,24.500
air_465bddfed3353b23_2017-05-16,26.073
air_465bddfed3353b23_2017-05-17,27.683
air_465bddfed3353b23_2017-05-18,28.667
air_465bddfed3353b23_2017-05-19,37.744
air_465bddfed3353b23_2017-05-20,37.884
air_465bddfed3353b23_2017-05-21,29.317
air_465bddfed3353b23_2017-05-22,24.500
air_465bddfed3353b23_2017-05-23,26.073
air_465bddfed3353b23_2017-05-24,27.683
air_465bddfed3353b23_2017-05-25,28.667
air_465bddfed3353b23_2017-05-26,37.744
air_465bddfed3353b23_2017-05-27,37.884
air_465bddfed3353b23_2017-05-28,29.317
air_465bddfed3353b23_2017-05-29,24.500
air_465bddfed3353b23_2017-05-30,26.073
air_465bddfed3353b23_2017-05-31,27.683
air_47070be6093f123e_2017-04-23,61.073
air_47070be6093f123e_2017-04-24,38.975
air_47070be6093f123e_2017-04-25,38.385
air_47070be6093f123e_2017-04-26,34.600
air_47070be6093f123e_2017-04-27,37.075
air_47070be6093f123e_2017-04-28,36.429
air_47070be6093f123e_2017-04-29,58.976
air_47070be6093f123e_2017-04-30,61.073
air_47070be6093f123e_2017-05-01,38.975
air_47070be6093f123e_2017-05-02,38.385
air_47070be6093f123e_2017-05-03,34.600
air_47070be6093f123e_2017-05-04,37.075
air_47070be6093f123e_2017-05-05,36.429
air_47070be6093f123e_2017-05-06,58.976
air_47070be6093f123e_2017-05-07,61.073
air_47070be6093f123e_2017-05-08,38.975
air_47070be6093f123e_2017-05-09,38.385
air_47070be6093f123e_2017-05-10,34.600
air_47070be6093f123e_2017-05-11,37.075
air_47070be6093f123e_2017-05-12,36.429
air_47070be6093f123e_2017-05-13,58.976
air_47070be6093f123e_2017-05-14,61.073
air_47070be6093f123e_2017-05-15,38.975
air_47070be6093f123e_2017-05-16,38.385
air_47070be6093f123e_2017-05-17,34.600
air_47070be6093f123e_2017-05-18,37.075
air_47070be6093f123e_2017-05-19,36.429
air_47070be6093f123e_2017-05-20,58.976
air_47070be6093f123e_2017-05-21,61.073
air_47070be6093f123e_2017-05-22,38.975
air_47070be6093f123e_2017-05-23,38.385
air_47070be6093f123e_2017-05-24,34.600
air_47070be6093f123e_2017-05-25,37.075
air_47070be6093f123e_2017-05-26,36.429
air_47070be6093f123e_2017-05-27,58.976
air_47070be6093f123e_2017-05-28,61.073
air_47070be6093f123e_2017-05-29,38.975
air_47070be6093f123e_2017-05-30,38.385
air_47070be6093f123e_2017-05-31,34.600
air_472b19e3b5bffa41_2017-04-23,0.000
air_472b19e3b5bffa41_2017-04-24,7.250
air_472b19e3b5bffa41_2017-04-25,9.289
air_472b19e3b5bffa41_2017-04-26,9.692
air_472b19e3b5bffa41_2017-04-27,10.378
air_472b19e3b5bffa41_2017-04-28,11.929
air_472b19e3b5bffa41_2017-04-29,7.294
air_472b19e3b5bffa41_2017-04-30,0.000
air_472b19e3b5bffa41_2017-05-01,7.250
air_472b19e3b5bffa41_2017-05-02,9.289
air_472b19e3b5bffa41_2017-05-03,9.692
air_472b19e3b5bffa41_2017-05-04,10.378
air_472b19e3b5bffa41_2017-05-05,11.929
air_472b19e3b5bffa41_2017-05-06,7.294
air_472b19e3b5bffa41_2017-05-07,0.000
air_472b19e3b5bffa41_2017-05-08,7.250
air_472b19e3b5bffa41_2017-05-09,9.289
air_472b19e3b5bffa41_2017-05-10,9.692
air_472b19e3b5bffa41_2017-05-11,10.378
air_472b19e3b5bffa41_2017-05-12,11.929
air_472b19e3b5bffa41_2017-05-13,7.294
air_472b19e3b5bffa41_2017-05-14,0.000
air_472b19e3b5bffa41_2017-05-15,7.250
air_472b19e3b5bffa41_2017-05-16,9.289
air_472b19e3b5bffa41_2017-05-17,9.692
air_472b19e3b5bffa41_2017-05-18,10.378
air_472b19e3b5bffa41_2017-05-19,11.929
air_472b19e3b5bffa41_2017-05-20,7.294
air_472b19e3b5bffa41_2017-05-21,0.000
air_472b19e3b5bffa41_2017-05-22,7.250
air_472b19e3b5bffa41_2017-05-23,9.289
air_472b19e3b5bffa41_2017-05-24,9.692
air_472b19e3b5bffa41_2017-05-25,10.378
air_472b19e3b5bffa41_2017-05-26,11.929
air_472b19e3b5bffa41_2017-05-27,7.294
air_472b19e3b5bffa41_2017-05-28,0.000
air_472b19e3b5bffa41_2017-05-29,7.250
air_472b19e3b5bffa41_2017-05-30,9.289
air_472b19e3b5bffa41_2017-05-31,9.692
air_473cf23b9e7c0a37_2017-04-23,9.439
air_473cf23b9e7c0a37_2017-04-24,1.000
air_473cf23b9e7c0a37_2017-04-25,7.250
air_473cf23b9e7c0a37_2017-04-26,6.750
air_473cf23b9e7c0a37_2017-04-27,8.500
air_473cf23b9e7c0a37_2017-04-28,9.651
air_473cf23b9e7c0a37_2017-04-29,10.854
air_473cf23b9e7c0a37_2017-04-30,9.439
air_473cf23b9e7c0a37_2017-05-01,1.000
air_473cf23b9e7c0a37_2017-05-02,7.250
air_473cf23b9e7c0a37_2017-05-03,6.750
air_473cf23b9e7c0a37_2017-05-04,8.500
air_473cf23b9e7c0a37_2017-05-05,9.651
air_473cf23b9e7c0a37_2017-05-06,10.854
air_473cf23b9e7c0a37_2017-05-07,9.439
air_473cf23b9e7c0a37_2017-05-08,1.000
air_473cf23b9e7c0a37_2017-05-09,7.250
air_473cf23b9e7c0a37_2017-05-10,6.750
air_473cf23b9e7c0a37_2017-05-11,8.500
air_473cf23b9e7c0a37_2017-05-12,9.651
air_473cf23b9e7c0a37_2017-05-13,10.854
air_473cf23b9e7c0a37_2017-05-14,9.439
air_473cf23b9e7c0a37_2017-05-15,1.000
air_473cf23b9e7c0a37_2017-05-16,7.250
air_473cf23b9e7c0a37_2017-05-17,6.750
air_473cf23b9e7c0a37_2017-05-18,8.500
air_473cf23b9e7c0a37_2017-05-19,9.651
air_473cf23b9e7c0a37_2017-05-20,10.854
air_473cf23b9e7c0a37_2017-05-21,9.439
air_473cf23b9e7c0a37_2017-05-22,1.000
air_473cf23b9e7c0a37_2017-05-23,7.250
air_473cf23b9e7c0a37_2017-05-24,6.750
air_473cf23b9e7c0a37_2017-05-25,8.500
air_473cf23b9e7c0a37_2017-05-26,9.651
air_473cf23b9e7c0a37_2017-05-27,10.854
air_473cf23b9e7c0a37_2017-05-28,9.439
air_473cf23b9e7c0a37_2017-05-29,1.000
air_473cf23b9e7c0a37_2017-05-30,7.250
air_473cf23b9e7c0a37_2017-05-31,6.750
air_473f98b212d37b4a_2017-04-23,32.369
air_473f98b212d37b4a_2017-04-24,21.357
air_473f98b212d37b4a_2017-04-25,24.661
air_473f98b212d37b4a_2017-04-26,20.785
air_473f98b212d37b4a_2017-04-27,19.062
air_473f98b212d37b4a_2017-04-28,21.545
air_473f98b212d37b4a_2017-04-29,27.683
air_473f98b212d37b4a_2017-04-30,32.369
air_473f98b212d37b4a_2017-05-01,21.357
air_473f98b212d37b4a_2017-05-02,24.661
air_473f98b212d37b4a_2017-05-03,20.785
air_473f98b212d37b4a_2017-05-04,19.062
air_473f98b212d37b4a_2017-05-05,21.545
air_473f98b212d37b4a_2017-05-06,27.683
air_473f98b212d37b4a_2017-05-07,32.369
air_473f98b212d37b4a_2017-05-08,21.357
air_473f98b212d37b4a_2017-05-09,24.661
air_473f98b212d37b4a_2017-05-10,20.785
air_473f98b212d37b4a_2017-05-11,19.062
air_473f98b212d37b4a_2017-05-12,21.545
air_473f98b212d37b4a_2017-05-13,27.683
air_473f98b212d37b4a_2017-05-14,32.369
air_473f98b212d37b4a_2017-05-15,21.357
air_473f98b212d37b4a_2017-05-16,24.661
air_473f98b212d37b4a_2017-05-17,20.785
air_473f98b212d37b4a_2017-05-18,19.062
air_473f98b212d37b4a_2017-05-19,21.545
air_473f98b212d37b4a_2017-05-20,27.683
air_473f98b212d37b4a_2017-05-21,32.369
air_473f98b212d37b4a_2017-05-22,21.357
air_473f98b212d37b4a_2017-05-23,24.661
air_473f98b212d37b4a_2017-05-24,20.785
air_473f98b212d37b4a_2017-05-25,19.062
air_473f98b212d37b4a_2017-05-26,21.545
air_473f98b212d37b4a_2017-05-27,27.683
air_473f98b212d37b4a_2017-05-28,32.369
air_473f98b212d37b4a_2017-05-29,21.357
air_473f98b212d37b4a_2017-05-30,24.661
air_473f98b212d37b4a_2017-05-31,20.785
air_47beaffd3806c979_2017-04-23,0.000
air_47beaffd3806c979_2017-04-24,19.818
air_47beaffd3806c979_2017-04-25,20.568
air_47beaffd3806c979_2017-04-26,19.000
air_47beaffd3806c979_2017-04-27,21.471
air_47beaffd3806c979_2017-04-28,19.795
air_47beaffd3806c979_2017-04-29,0.000
air_47beaffd3806c979_2017-04-30,0.000
air_47beaffd3806c979_2017-05-01,19.818
air_47beaffd3806c979_2017-05-02,20.568
air_47beaffd3806c979_2017-05-03,19.000
air_47beaffd3806c979_2017-05-04,21.471
air_47beaffd3806c979_2017-05-05,19.795
air_47beaffd3806c979_2017-05-06,0.000
air_47beaffd3806c979_2017-05-07,0.000
air_47beaffd3806c979_2017-05-08,19.818
air_47beaffd3806c979_2017-05-09,20.568
air_47beaffd3806c979_2017-05-10,19.000
air_47beaffd3806c979_2017-05-11,21.471
air_47beaffd3806c979_2017-05-12,19.795
air_47beaffd3806c979_2017-05-13,0.000
air_47beaffd3806c979_2017-05-14,0.000
air_47beaffd3806c979_2017-05-15,19.818
air_47beaffd3806c979_2017-05-16,20.568
air_47beaffd3806c979_2017-05-17,19.000
air_47beaffd3806c979_2017-05-18,21.471
air_47beaffd3806c979_2017-05-19,19.795
air_47beaffd3806c979_2017-05-20,0.000
air_47beaffd3806c979_2017-05-21,0.000
air_47beaffd3806c979_2017-05-22,19.818
air_47beaffd3806c979_2017-05-23,20.568
air_47beaffd3806c979_2017-05-24,19.000
air_47beaffd3806c979_2017-05-25,21.471
air_47beaffd3806c979_2017-05-26,19.795
air_47beaffd3806c979_2017-05-27,0.000
air_47beaffd3806c979_2017-05-28,0.000
air_47beaffd3806c979_2017-05-29,19.818
air_47beaffd3806c979_2017-05-30,20.568
air_47beaffd3806c979_2017-05-31,19.000
air_483eba479dc9910d_2017-04-23,27.908
air_483eba479dc9910d_2017-04-24,30.000
air_483eba479dc9910d_2017-04-25,8.158
air_483eba479dc9910d_2017-04-26,8.127
air_483eba479dc9910d_2017-04-27,14.500
air_483eba479dc9910d_2017-04-28,18.912
air_483eba479dc9910d_2017-04-29,29.925
air_483eba479dc9910d_2017-04-30,27.908
air_483eba479dc9910d_2017-05-01,30.000
air_483eba479dc9910d_2017-05-02,8.158
air_483eba479dc9910d_2017-05-03,8.127
air_483eba479dc9910d_2017-05-04,14.500
air_483eba479dc9910d_2017-05-05,18.912
air_483eba479dc9910d_2017-05-06,29.925
air_483eba479dc9910d_2017-05-07,27.908
air_483eba479dc9910d_2017-05-08,30.000
air_483eba479dc9910d_2017-05-09,8.158
air_483eba479dc9910d_2017-05-10,8.127
air_483eba479dc9910d_2017-05-11,14.500
air_483eba479dc9910d_2017-05-12,18.912
air_483eba479dc9910d_2017-05-13,29.925
air_483eba479dc9910d_2017-05-14,27.908
air_483eba479dc9910d_2017-05-15,30.000
air_483eba479dc9910d_2017-05-16,8.158
air_483eba479dc9910d_2017-05-17,8.127
air_483eba479dc9910d_2017-05-18,14.500
air_483eba479dc9910d_2017-05-19,18.912
air_483eba479dc9910d_2017-05-20,29.925
air_483eba479dc9910d_2017-05-21,27.908
air_483eba479dc9910d_2017-05-22,30.000
air_483eba479dc9910d_2017-05-23,8.158
air_483eba479dc9910d_2017-05-24,8.127
air_483eba479dc9910d_2017-05-25,14.500
air_483eba479dc9910d_2017-05-26,18.912
air_483eba479dc9910d_2017-05-27,29.925
air_483eba479dc9910d_2017-05-28,27.908
air_483eba479dc9910d_2017-05-29,30.000
air_483eba479dc9910d_2017-05-30,8.158
air_483eba479dc9910d_2017-05-31,8.127
air_48e9fc98b62495a7_2017-04-23,25.774
air_48e9fc98b62495a7_2017-04-24,14.534
air_48e9fc98b62495a7_2017-04-25,15.220
air_48e9fc98b62495a7_2017-04-26,16.903
air_48e9fc98b62495a7_2017-04-27,15.413
air_48e9fc98b62495a7_2017-04-28,33.912
air_48e9fc98b62495a7_2017-04-29,43.926
air_48e9fc98b62495a7_2017-04-30,25.774
air_48e9fc98b62495a7_2017-05-01,14.534
air_48e9fc98b62495a7_2017-05-02,15.220
air_48e9fc98b62495a7_2017-05-03,16.903
air_48e9fc98b62495a7_2017-05-04,15.413
air_48e9fc98b62495a7_2017-05-05,33.912
air_48e9fc98b62495a7_2017-05-06,43.926
air_48e9fc98b62495a7_2017-05-07,25.774
air_48e9fc98b62495a7_2017-05-08,14.534
air_48e9fc98b62495a7_2017-05-09,15.220
air_48e9fc98b62495a7_2017-05-10,16.903
air_48e9fc98b62495a7_2017-05-11,15.413
air_48e9fc98b62495a7_2017-05-12,33.912
air_48e9fc98b62495a7_2017-05-13,43.926
air_48e9fc98b62495a7_2017-05-14,25.774
air_48e9fc98b62495a7_2017-05-15,14.534
air_48e9fc98b62495a7_2017-05-16,15.220
air_48e9fc98b62495a7_2017-05-17,16.903
air_48e9fc98b62495a7_2017-05-18,15.413
air_48e9fc98b62495a7_2017-05-19,33.912
air_48e9fc98b62495a7_2017-05-20,43.926
air_48e9fc98b62495a7_2017-05-21,25.774
air_48e9fc98b62495a7_2017-05-22,14.534
air_48e9fc98b62495a7_2017-05-23,15.220
air_48e9fc98b62495a7_2017-05-24,16.903
air_48e9fc98b62495a7_2017-05-25,15.413
air_48e9fc98b62495a7_2017-05-26,33.912
air_48e9fc98b62495a7_2017-05-27,43.926
air_48e9fc98b62495a7_2017-05-28,25.774
air_48e9fc98b62495a7_2017-05-29,14.534
air_48e9fc98b62495a7_2017-05-30,15.220
air_48e9fc98b62495a7_2017-05-31,16.903
air_48f4da6223571da4_2017-04-23,25.756
air_48f4da6223571da4_2017-04-24,20.512
air_48f4da6223571da4_2017-04-25,13.359
air_48f4da6223571da4_2017-04-26,15.375
air_48f4da6223571da4_2017-04-27,19.357
air_48f4da6223571da4_2017-04-28,20.791
air_48f4da6223571da4_2017-04-29,29.976
air_48f4da6223571da4_2017-04-30,25.756
air_48f4da6223571da4_2017-05-01,20.512
air_48f4da6223571da4_2017-05-02,13.359
air_48f4da6223571da4_2017-05-03,15.375
air_48f4da6223571da4_2017-05-04,19.357
air_48f4da6223571da4_2017-05-05,20.791
air_48f4da6223571da4_2017-05-06,29.976
air_48f4da6223571da4_2017-05-07,25.756
air_48f4da6223571da4_2017-05-08,20.512
air_48f4da6223571da4_2017-05-09,13.359
air_48f4da6223571da4_2017-05-10,15.375
air_48f4da6223571da4_2017-05-11,19.357
air_48f4da6223571da4_2017-05-12,20.791
air_48f4da6223571da4_2017-05-13,29.976
air_48f4da6223571da4_2017-05-14,25.756
air_48f4da6223571da4_2017-05-15,20.512
air_48f4da6223571da4_2017-05-16,13.359
air_48f4da6223571da4_2017-05-17,15.375
air_48f4da6223571da4_2017-05-18,19.357
air_48f4da6223571da4_2017-05-19,20.791
air_48f4da6223571da4_2017-05-20,29.976
air_48f4da6223571da4_2017-05-21,25.756
air_48f4da6223571da4_2017-05-22,20.512
air_48f4da6223571da4_2017-05-23,13.359
air_48f4da6223571da4_2017-05-24,15.375
air_48f4da6223571da4_2017-05-25,19.357
air_48f4da6223571da4_2017-05-26,20.791
air_48f4da6223571da4_2017-05-27,29.976
air_48f4da6223571da4_2017-05-28,25.756
air_48f4da6223571da4_2017-05-29,20.512
air_48f4da6223571da4_2017-05-30,13.359
air_48f4da6223571da4_2017-05-31,15.375
air_48ffd31594bc3263_2017-04-23,4.308
air_48ffd31594bc3263_2017-04-24,0.667
air_48ffd31594bc3263_2017-04-25,2.643
air_48ffd31594bc3263_2017-04-26,2.632
air_48ffd31594bc3263_2017-04-27,5.108
air_48ffd31594bc3263_2017-04-28,4.325
air_48ffd31594bc3263_2017-04-29,5.795
air_48ffd31594bc3263_2017-04-30,4.308
air_48ffd31594bc3263_2017-05-01,0.667
air_48ffd31594bc3263_2017-05-02,2.643
air_48ffd31594bc3263_2017-05-03,2.632
air_48ffd31594bc3263_2017-05-04,5.108
air_48ffd31594bc3263_2017-05-05,4.325
air_48ffd31594bc3263_2017-05-06,5.795
air_48ffd31594bc3263_2017-05-07,4.308
air_48ffd31594bc3263_2017-05-08,0.667
air_48ffd31594bc3263_2017-05-09,2.643
air_48ffd31594bc3263_2017-05-10,2.632
air_48ffd31594bc3263_2017-05-11,5.108
air_48ffd31594bc3263_2017-05-12,4.325
air_48ffd31594bc3263_2017-05-13,5.795
air_48ffd31594bc3263_2017-05-14,4.308
air_48ffd31594bc3263_2017-05-15,0.667
air_48ffd31594bc3263_2017-05-16,2.643
air_48ffd31594bc3263_2017-05-17,2.632
air_48ffd31594bc3263_2017-05-18,5.108
air_48ffd31594bc3263_2017-05-19,4.325
air_48ffd31594bc3263_2017-05-20,5.795
air_48ffd31594bc3263_2017-05-21,4.308
air_48ffd31594bc3263_2017-05-22,0.667
air_48ffd31594bc3263_2017-05-23,2.643
air_48ffd31594bc3263_2017-05-24,2.632
air_48ffd31594bc3263_2017-05-25,5.108
air_48ffd31594bc3263_2017-05-26,4.325
air_48ffd31594bc3263_2017-05-27,5.795
air_48ffd31594bc3263_2017-05-28,4.308
air_48ffd31594bc3263_2017-05-29,0.667
air_48ffd31594bc3263_2017-05-30,2.643
air_48ffd31594bc3263_2017-05-31,2.632
air_49211568cab5fdee_2017-04-23,18.952
air_49211568cab5fdee_2017-04-24,10.366
air_49211568cab5fdee_2017-04-25,11.220
air_49211568cab5fdee_2017-04-26,15.048
air_49211568cab5fdee_2017-04-27,14.833
air_49211568cab5fdee_2017-04-28,22.302
air_49211568cab5fdee_2017-04-29,29.884
air_49211568cab5fdee_2017-04-30,18.952
air_49211568cab5fdee_2017-05-01,10.366
air_49211568cab5fdee_2017-05-02,11.220
air_49211568cab5fdee_2017-05-03,15.048
air_49211568cab5fdee_2017-05-04,14.833
air_49211568cab5fdee_2017-05-05,22.302
air_49211568cab5fdee_2017-05-06,29.884
air_49211568cab5fdee_2017-05-07,18.952
air_49211568cab5fdee_2017-05-08,10.366
air_49211568cab5fdee_2017-05-09,11.220
air_49211568cab5fdee_2017-05-10,15.048
air_49211568cab5fdee_2017-05-11,14.833
air_49211568cab5fdee_2017-05-12,22.302
air_49211568cab5fdee_2017-05-13,29.884
air_49211568cab5fdee_2017-05-14,18.952
air_49211568cab5fdee_2017-05-15,10.366
air_49211568cab5fdee_2017-05-16,11.220
air_49211568cab5fdee_2017-05-17,15.048
air_49211568cab5fdee_2017-05-18,14.833
air_49211568cab5fdee_2017-05-19,22.302
air_49211568cab5fdee_2017-05-20,29.884
air_49211568cab5fdee_2017-05-21,18.952
air_49211568cab5fdee_2017-05-22,10.366
air_49211568cab5fdee_2017-05-23,11.220
air_49211568cab5fdee_2017-05-24,15.048
air_49211568cab5fdee_2017-05-25,14.833
air_49211568cab5fdee_2017-05-26,22.302
air_49211568cab5fdee_2017-05-27,29.884
air_49211568cab5fdee_2017-05-28,18.952
air_49211568cab5fdee_2017-05-29,10.366
air_49211568cab5fdee_2017-05-30,11.220
air_49211568cab5fdee_2017-05-31,15.048
air_4974785f48853db9_2017-04-23,7.684
air_4974785f48853db9_2017-04-24,4.464
air_4974785f48853db9_2017-04-25,6.033
air_4974785f48853db9_2017-04-26,7.667
air_4974785f48853db9_2017-04-27,7.581
air_4974785f48853db9_2017-04-28,9.103
air_4974785f48853db9_2017-04-29,6.548
air_4974785f48853db9_2017-04-30,7.684
air_4974785f48853db9_2017-05-01,4.464
air_4974785f48853db9_2017-05-02,6.033
air_4974785f48853db9_2017-05-03,7.667
air_4974785f48853db9_2017-05-04,7.581
air_4974785f48853db9_2017-05-05,9.103
air_4974785f48853db9_2017-05-06,6.548
air_4974785f48853db9_2017-05-07,7.684
air_4974785f48853db9_2017-05-08,4.464
air_4974785f48853db9_2017-05-09,6.033
air_4974785f48853db9_2017-05-10,7.667
air_4974785f48853db9_2017-05-11,7.581
air_4974785f48853db9_2017-05-12,9.103
air_4974785f48853db9_2017-05-13,6.548
air_4974785f48853db9_2017-05-14,7.684
air_4974785f48853db9_2017-05-15,4.464
air_4974785f48853db9_2017-05-16,6.033
air_4974785f48853db9_2017-05-17,7.667
air_4974785f48853db9_2017-05-18,7.581
air_4974785f48853db9_2017-05-19,9.103
air_4974785f48853db9_2017-05-20,6.548
air_4974785f48853db9_2017-05-21,7.684
air_4974785f48853db9_2017-05-22,4.464
air_4974785f48853db9_2017-05-23,6.033
air_4974785f48853db9_2017-05-24,7.667
air_4974785f48853db9_2017-05-25,7.581
air_4974785f48853db9_2017-05-26,9.103
air_4974785f48853db9_2017-05-27,6.548
air_4974785f48853db9_2017-05-28,7.684
air_4974785f48853db9_2017-05-29,4.464
air_4974785f48853db9_2017-05-30,6.033
air_4974785f48853db9_2017-05-31,7.667
air_4b251b9f8373f1ae_2017-04-23,17.267
air_4b251b9f8373f1ae_2017-04-24,22.636
air_4b251b9f8373f1ae_2017-04-25,20.946
air_4b251b9f8373f1ae_2017-04-26,22.606
air_4b251b9f8373f1ae_2017-04-27,19.800
air_4b251b9f8373f1ae_2017-04-28,22.786
air_4b251b9f8373f1ae_2017-04-29,16.652
air_4b251b9f8373f1ae_2017-04-30,17.267
air_4b251b9f8373f1ae_2017-05-01,22.636
air_4b251b9f8373f1ae_2017-05-02,20.946
air_4b251b9f8373f1ae_2017-05-03,22.606
air_4b251b9f8373f1ae_2017-05-04,19.800
air_4b251b9f8373f1ae_2017-05-05,22.786
air_4b251b9f8373f1ae_2017-05-06,16.652
air_4b251b9f8373f1ae_2017-05-07,17.267
air_4b251b9f8373f1ae_2017-05-08,22.636
air_4b251b9f8373f1ae_2017-05-09,20.946
air_4b251b9f8373f1ae_2017-05-10,22.606
air_4b251b9f8373f1ae_2017-05-11,19.800
air_4b251b9f8373f1ae_2017-05-12,22.786
air_4b251b9f8373f1ae_2017-05-13,16.652
air_4b251b9f8373f1ae_2017-05-14,17.267
air_4b251b9f8373f1ae_2017-05-15,22.636
air_4b251b9f8373f1ae_2017-05-16,20.946
air_4b251b9f8373f1ae_2017-05-17,22.606
air_4b251b9f8373f1ae_2017-05-18,19.800
air_4b251b9f8373f1ae_2017-05-19,22.786
air_4b251b9f8373f1ae_2017-05-20,16.652
air_4b251b9f8373f1ae_2017-05-21,17.267
air_4b251b9f8373f1ae_2017-05-22,22.636
air_4b251b9f8373f1ae_2017-05-23,20.946
air_4b251b9f8373f1ae_2017-05-24,22.606
air_4b251b9f8373f1ae_2017-05-25,19.800
air_4b251b9f8373f1ae_2017-05-26,22.786
air_4b251b9f8373f1ae_2017-05-27,16.652
air_4b251b9f8373f1ae_2017-05-28,17.267
air_4b251b9f8373f1ae_2017-05-29,22.636
air_4b251b9f8373f1ae_2017-05-30,20.946
air_4b251b9f8373f1ae_2017-05-31,22.606
air_4b380b4db9d37883_2017-04-23,48.810
air_4b380b4db9d37883_2017-04-24,22.049
air_4b380b4db9d37883_2017-04-25,14.268
air_4b380b4db9d37883_2017-04-26,18.732
air_4b380b4db9d37883_2017-04-27,18.439
air_4b380b4db9d37883_2017-04-28,20.977
air_4b380b4db9d37883_2017-04-29,32.698
air_4b380b4db9d37883_2017-04-30,48.810
air_4b380b4db9d37883_2017-05-01,22.049
air_4b380b4db9d37883_2017-05-02,14.268
air_4b380b4db9d37883_2017-05-03,18.732
air_4b380b4db9d37883_2017-05-04,18.439
air_4b380b4db9d37883_2017-05-05,20.977
air_4b380b4db9d37883_2017-05-06,32.698
air_4b380b4db9d37883_2017-05-07,48.810
air_4b380b4db9d37883_2017-05-08,22.049
air_4b380b4db9d37883_2017-05-09,14.268
air_4b380b4db9d37883_2017-05-10,18.732
air_4b380b4db9d37883_2017-05-11,18.439
air_4b380b4db9d37883_2017-05-12,20.977
air_4b380b4db9d37883_2017-05-13,32.698
air_4b380b4db9d37883_2017-05-14,48.810
air_4b380b4db9d37883_2017-05-15,22.049
air_4b380b4db9d37883_2017-05-16,14.268
air_4b380b4db9d37883_2017-05-17,18.732
air_4b380b4db9d37883_2017-05-18,18.439
air_4b380b4db9d37883_2017-05-19,20.977
air_4b380b4db9d37883_2017-05-20,32.698
air_4b380b4db9d37883_2017-05-21,48.810
air_4b380b4db9d37883_2017-05-22,22.049
air_4b380b4db9d37883_2017-05-23,14.268
air_4b380b4db9d37883_2017-05-24,18.732
air_4b380b4db9d37883_2017-05-25,18.439
air_4b380b4db9d37883_2017-05-26,20.977
air_4b380b4db9d37883_2017-05-27,32.698
air_4b380b4db9d37883_2017-05-28,48.810
air_4b380b4db9d37883_2017-05-29,22.049
air_4b380b4db9d37883_2017-05-30,14.268
air_4b380b4db9d37883_2017-05-31,18.732
air_4b55d8aea1d2b395_2017-04-23,39.529
air_4b55d8aea1d2b395_2017-04-24,30.692
air_4b55d8aea1d2b395_2017-04-25,26.143
air_4b55d8aea1d2b395_2017-04-26,23.353
air_4b55d8aea1d2b395_2017-04-27,22.278
air_4b55d8aea1d2b395_2017-04-28,29.722
air_4b55d8aea1d2b395_2017-04-29,47.294
air_4b55d8aea1d2b395_2017-04-30,39.529
air_4b55d8aea1d2b395_2017-05-01,30.692
air_4b55d8aea1d2b395_2017-05-02,26.143
air_4b55d8aea1d2b395_2017-05-03,23.353
air_4b55d8aea1d2b395_2017-05-04,22.278
air_4b55d8aea1d2b395_2017-05-05,29.722
air_4b55d8aea1d2b395_2017-05-06,47.294
air_4b55d8aea1d2b395_2017-05-07,39.529
air_4b55d8aea1d2b395_2017-05-08,30.692
air_4b55d8aea1d2b395_2017-05-09,26.143
air_4b55d8aea1d2b395_2017-05-10,23.353
air_4b55d8aea1d2b395_2017-05-11,22.278
air_4b55d8aea1d2b395_2017-05-12,29.722
air_4b55d8aea1d2b395_2017-05-13,47.294
air_4b55d8aea1d2b395_2017-05-14,39.529
air_4b55d8aea1d2b395_2017-05-15,30.692
air_4b55d8aea1d2b395_2017-05-16,26.143
air_4b55d8aea1d2b395_2017-05-17,23.353
air_4b55d8aea1d2b395_2017-05-18,22.278
air_4b55d8aea1d2b395_2017-05-19,29.722
air_4b55d8aea1d2b395_2017-05-20,47.294
air_4b55d8aea1d2b395_2017-05-21,39.529
air_4b55d8aea1d2b395_2017-05-22,30.692
air_4b55d8aea1d2b395_2017-05-23,26.143
air_4b55d8aea1d2b395_2017-05-24,23.353
air_4b55d8aea1d2b395_2017-05-25,22.278
air_4b55d8aea1d2b395_2017-05-26,29.722
air_4b55d8aea1d2b395_2017-05-27,47.294
air_4b55d8aea1d2b395_2017-05-28,39.529
air_4b55d8aea1d2b395_2017-05-29,30.692
air_4b55d8aea1d2b395_2017-05-30,26.143
air_4b55d8aea1d2b395_2017-05-31,23.353
air_4b9085d0d46a6211_2017-04-23,0.000
air_4b9085d0d46a6211_2017-04-24,32.571
air_4b9085d0d46a6211_2017-04-25,23.075
air_4b9085d0d46a6211_2017-04-26,26.692
air_4b9085d0d46a6211_2017-04-27,25.875
air_4b9085d0d46a6211_2017-04-28,30.634
air_4b9085d0d46a6211_2017-04-29,28.049
air_4b9085d0d46a6211_2017-04-30,0.000
air_4b9085d0d46a6211_2017-05-01,32.571
air_4b9085d0d46a6211_2017-05-02,23.075
